label,basin,period,training_noise,seed,inference_noise_seed,baseline_noise,inference_noise,clean_test_nse,noisy_test_nse,drift_test_nse,clean_validation_nse,noisy_validation_nse,drift_validation_nse,clean_test_kge,noisy_test_kge,drift_test_kge,clean_test_rmse_mm_day,noisy_test_rmse_mm_day,drift_test_rmse_mm_day,clean_physics_error,noisy_physics_error,drift_physics_error
morse · mlp · distill to simple,5009,late,0.0,42,300049,0.0,0.0,0.6464434014047467,0.6464434014047467,0.0,0.7024904942932004,0.7024904942932004,0.0,0.49316823390505615,0.49316823390505615,0.0,2.0002057750021316,2.0002057750021316,0.0,0.24881349503993988,0.24881349503993988,0.0
morse · mlp · distill to simple,5009,late,0.0,42,300049,0.0,0.1,0.6464434014047467,0.6504969180385081,-0.0040535166337614115,0.7024904942932004,0.703244379183201,-0.0007538848900006112,0.49316823390505615,0.4974693100637074,-0.004301076158651274,2.0002057750021316,1.9887065684941256,-0.5749011752550159,0.24881349503993988,0.24568209052085876,-1.258534838947726
morse · mlp · distill to simple,5009,late,0.0,42,300049,0.0,0.25,0.6464434014047467,0.6563157196166552,-0.009872318211908593,0.7024904942932004,0.6998192701114713,0.0026712241817291593,0.49316823390505615,0.5073586287715921,-0.01419039486653595,2.0002057750021316,1.9720823108665506,-1.4060285440157279,0.24881349503993988,0.24192211031913757,-2.76969893441515
morse · mlp · distill to simple,5010,late,0.0,42,300049,0.0,0.0,0.5765344240936914,0.5765344240936914,0.0,0.575129423393699,0.575129423393699,0.0,0.41985978497902365,0.41985978497902365,0.0,2.493908394554475,2.493908394554475,0.0,0.35715436935424805,0.35715436935424805,0.0
morse · mlp · distill to simple,5010,late,0.0,42,300049,0.0,0.1,0.5765344240936914,0.5792837016474168,-0.002749277553725449,0.575129423393699,0.5748069149318358,0.00032250846186321347,0.41985978497902365,0.4239733664381986,-0.004113581459174953,2.493908394554475,2.4857995757878237,-0.32514501271807833,0.35715436935424805,0.354480504989624,-0.7486578897126462
morse · mlp · distill to simple,5010,late,0.0,42,300049,0.0,0.25,0.5765344240936914,0.5833251852344763,-0.006790761140784918,0.575129423393699,0.5704669952943273,0.004662428099371674,0.41985978497902365,0.43215541934008317,-0.012295634361059515,2.493908394554475,2.4738312237929314,-0.8050484454594566,0.35715436935424805,0.3512432873249054,-1.6550496190289277
morse · mlp · distill to simple,5016,late,0.0,42,300049,0.0,0.0,0.8087164433044401,0.8087164433044401,0.0,0.7162617562432667,0.7162617562432667,0.0,0.7402969262302435,0.7402969262302435,0.0,3.7219491470211716,3.7219491470211716,0.0,0.14388030767440796,0.14388030767440796,0.0
morse · mlp · distill to simple,5016,late,0.0,42,300049,0.0,0.1,0.8087164433044401,0.8056859083571903,0.0030305349472498078,0.7162617562432667,0.7162301346967375,3.162154652924798e-05,0.7402969262302435,0.7396145867468245,0.0006823394834190033,3.7219491470211716,3.7513169920382725,0.789044768131912,0.14388030767440796,0.1473388969898224,2.403796163155974
morse · mlp · distill to simple,5016,late,0.0,42,300049,0.0,0.25,0.8087164433044401,0.7989611594215418,0.009755283882898369,0.7162617562432667,0.7093498471922581,0.00691190905100858,0.7402969262302435,0.7387796460255095,0.0015172802047339617,3.7219491470211716,3.8156769747719412,2.5182457913425234,0.14388030767440796,0.1575814187526703,9.522575604485832
morse · mlp · distill to simple,3014,late,0.0,42,300049,0.0,0.0,0.2047603336058389,0.2047603336058389,0.0,0.20629927467662446,0.20629927467662446,0.0,0.1388182276191986,0.1388182276191986,0.0,3.870174976624269,3.870174976624269,0.0,0.17627933621406555,0.17627933621406555,0.0
morse · mlp · distill to simple,3014,late,0.0,42,300049,0.0,0.1,0.2047603336058389,0.20190530547775165,0.0028550281280872447,0.20629927467662446,0.20945616774429976,-0.0031568930676753038,0.1388182276191986,0.13674264238936884,0.0020755852298297572,3.870174976624269,3.87711600292739,0.17934657593117756,0.17627933621406555,0.17589446902275085,-0.2183280239082204
morse · mlp · distill to simple,3014,late,0.0,42,300049,0.0,0.25,0.2047603336058389,0.1961980719007369,0.008562261705101992,0.20629927467662446,0.21469240332496142,-0.008393128648336967,0.1388182276191986,0.13681539049795244,0.0020028371212461593,3.870174976624269,3.890954077887397,0.536903405883012,0.17627933621406555,0.17679475247859955,0.29238609334681104
morse · mlp · distill to simple,3015,late,0.0,42,300049,0.0,0.0,0.19465559996930248,0.19465559996930248,0.0,-0.010164841359416865,-0.010164841359416865,0.0,0.11724767967309835,0.11724767967309835,0.0,5.715699357780677,5.715699357780677,0.0,0.2050960510969162,0.2050960510969162,0.0
morse · mlp · distill to simple,3015,late,0.0,42,300049,0.0,0.1,0.19465559996930248,0.19312033222452019,0.0015352677447822982,-0.010164841359416865,-0.01503073494702023,0.004865893587603365,0.11724767967309835,0.11768946350308807,-0.000441783829989717,5.715699357780677,5.721144823552128,0.09527208186759947,0.2050960510969162,0.2047397494316101,-0.1737242932764826
morse · mlp · distill to simple,3015,late,0.0,42,300049,0.0,0.25,0.19465559996930248,0.18838393732865755,0.006271662640644937,-0.010164841359416865,-0.025395634780580156,0.015230793421163291,0.11724767967309835,0.1188767241257298,-0.0016290444526314563,5.715699357780677,5.73791185380696,0.38862254005794356,0.2050960510969162,0.20652548968791962,0.6969605623113388
