label,basin,period,training_noise,seed,inference_noise_seed,baseline_noise,inference_noise,clean_test_nse,noisy_test_nse,drift_test_nse,clean_validation_nse,noisy_validation_nse,drift_validation_nse,clean_test_kge,noisy_test_kge,drift_test_kge,clean_test_rmse_mm_day,noisy_test_rmse_mm_day,drift_test_rmse_mm_day,clean_physics_error,noisy_physics_error,drift_physics_error
learned · fourier→pinnmamba · joint baseline,5016,late,0.0,42,300049,0.0,0.25,0.8737087950077176,0.8240837162890735,0.04962507871864408,0.7743987614677894,0.6021369335245628,0.17226182794322664,0.855985603123857,0.8300334890744816,0.025952114049375363,3.024253343067091,3.5693130250165304,18.022950464747076,0.17803160846233368,0.20872239768505096,17.238955198908158
learned · fourier→pinnmamba · joint baseline,3014,late,0.0,42,300049,0.0,0.0,0.08940297062195335,0.08940297062195335,0.0,-0.08439979280280241,-0.08439979280280241,0.0,0.4259976211834924,0.4259976211834924,0.0,4.141376339482146,4.141376339482146,0.0,0.24769331514835358,0.24769331514835358,0.0
learned · fourier→pinnmamba · joint baseline,3014,late,0.0,42,300049,0.0,0.1,0.08940297062195335,0.08487274286070134,0.004530227761252004,-0.08439979280280241,-0.06633470731141067,-0.01806508549139174,0.4259976211834924,0.42614451680818843,-0.00014689562469605288,4.141376339482146,4.151665249296471,0.24844179738593505,0.24769331514835358,0.25569742918014526,3.2314614655618374
learned · fourier→pinnmamba · joint baseline,3014,late,0.0,42,300049,0.0,0.25,0.08940297062195335,0.0998614993100495,-0.010458528688096158,-0.08439979280280241,-0.16518895641111464,0.08078916360831223,0.4259976211834924,0.42410599176009245,0.001891629423399932,4.141376339482146,4.117525071227424,-0.575926124543043,0.24769331514835358,0.2582117021083832,4.246536469395516
learned · fourier→pinnmamba · joint baseline,3015,late,0.0,42,300049,0.0,0.0,0.12160320744339825,0.12160320744339825,0.0,0.011773404554655365,0.011773404554655365,0.0,0.2200451608374575,0.2200451608374575,0.0,5.969307151787631,5.969307151787631,0.0,0.318947970867157,0.318947970867157,0.0
learned · fourier→pinnmamba · joint baseline,3015,late,0.0,42,300049,0.0,0.1,0.12160320744339825,0.11343567843697733,0.008167529006420926,0.011773404554655365,0.03242666538997918,-0.020653260835323817,0.2200451608374575,0.21435248599933188,0.005692674838125633,5.969307151787631,5.99699491263274,0.463835419104163,0.318947970867157,0.3123212456703186,-2.0776821933751806
learned · fourier→pinnmamba · joint baseline,3015,late,0.0,42,300049,0.0,0.25,0.12160320744339825,0.09412478958232484,0.027478417861073412,0.011773404554655365,0.02229776218443369,-0.010524357629778325,0.2200451608374575,0.2040587315468887,0.015986429290568815,5.969307151787631,6.061955488525447,1.5520785642613562,0.318947970867157,0.315881609916687,-0.9613984820574768
learned · rbf→pinnmamba · joint baseline,4009,late,0.0,42,300049,0.0,0.0,0.5330175460644027,0.5330175460644027,0.0,0.6440158409693006,0.6440158409693006,0.0,0.7655091946104859,0.7655091946104859,0.0,0.23339653429801133,0.23339653429801133,0.0,2.124178171157837,2.124178171157837,0.0
learned · rbf→pinnmamba · joint baseline,4009,late,0.0,42,300049,0.0,0.1,0.5330175460644027,0.5306259505053028,0.002391595559099846,0.6440158409693006,0.6528028998539845,-0.008787058884683896,0.7655091946104859,0.7628870459677679,0.0026221486427180363,0.23339653429801133,0.23399342745562024,0.25574208263382897,2.124178171157837,2.110226631164551,-0.6567970701667409
learned · rbf→pinnmamba · joint baseline,4009,late,0.0,42,300049,0.0,0.25,0.5330175460644027,0.4794157992286875,0.05360174683571517,0.6440158409693006,0.6518038139612576,-0.007787972991956993,0.7655091946104859,0.7355403758471584,0.029968818763327576,0.23339653429801133,0.24642775082603968,5.583294785084299,2.124178171157837,2.103710174560547,-0.9635724947749295
learned · rbf→pinnmamba · joint baseline,4008,late,0.0,42,300049,0.0,0.0,0.18531393170613097,0.18531393170613097,0.0,0.6831031226864045,0.6831031226864045,0.0,0.5284729353083215,0.5284729353083215,0.0,0.31883908739737354,0.31883908739737354,0.0,1.8489298820495605,1.8489298820495605,0.0
learned · rbf→pinnmamba · joint baseline,4008,late,0.0,42,300049,0.0,0.1,0.18531393170613097,0.19123651767410055,-0.005922585967969574,0.6831031226864045,0.6825737973515821,0.000529325334822417,0.5284729353083215,0.5280315339820116,0.00044140132630987594,0.31883908739737354,0.3176780288714155,-0.3641518784398615,1.8489298820495605,1.8751111030578613,1.4160202213443913
learned · rbf→pinnmamba · joint baseline,4008,late,0.0,42,300049,0.0,0.25,0.18531393170613097,0.13092822429067608,0.0543857074154549,0.6831031226864045,0.6743176992047888,0.008785423481615706,0.5284729353083215,0.49669541805401174,0.03177751725430977,0.31883908739737354,0.3293094817831263,3.283911791123452,1.8489298820495605,1.9388329982757568,4.8624405446104655
learned · rbf→pinnmamba · joint baseline,2488,late,0.0,42,300049,0.0,0.0,0.3559641550488116,0.3559641550488116,0.0,0.4503920161846485,0.4503920161846485,0.0,0.5661008714299433,0.5661008714299433,0.0,0.842190410666811,0.842190410666811,0.0,0.36082157492637634,0.36082157492637634,0.0
learned · rbf→pinnmamba · joint baseline,2488,late,0.0,42,300049,0.0,0.1,0.3559641550488116,0.35300630080401085,0.0029578542448007727,0.4503920161846485,0.45065380844192293,-0.0002617922572744069,0.5661008714299433,0.5667458914611256,-0.0006450200311823862,0.842190410666811,0.8441221531831118,0.22937123147380903,0.36082157492637634,0.3664586842060089,1.5622982857338255
learned · rbf→pinnmamba · joint baseline,2488,late,0.0,42,300049,0.0,0.25,0.3559641550488116,0.3098001349044478,0.046164020144363827,0.4503920161846485,0.4487678736166485,0.001624142568000031,0.5661008714299433,0.5538400205305256,0.012260850899417641,0.842190410666811,0.8718518781778649,3.5219431538729125,0.36082157492637634,0.3941226005554199,9.2292224032996
learned · rbf→pinnmamba · joint baseline,2109,late,0.0,42,300049,0.0,0.0,0.8800699276398983,0.8800699276398983,0.0,0.8968265658549699,0.8968265658549699,0.0,0.8699362120594344,0.8699362120594344,0.0,1.2529787732190658,1.2529787732190658,0.0,0.17490588128566742,0.17490588128566742,0.0
learned · rbf→pinnmamba · joint baseline,2109,late,0.0,42,300049,0.0,0.1,0.8800699276398983,0.8753531517484756,0.00471677589142272,0.8968265658549699,0.8961113312509195,0.0007152346040504298,0.8699362120594344,0.8708351567477353,-0.0008989446883008734,1.2529787732190658,1.2773806015411846,1.9475053244060403,0.17490588128566742,0.1768384426832199,1.104915045364374
learned · rbf→pinnmamba · joint baseline,2109,late,0.0,42,300049,0.0,0.25,0.8800699276398983,0.8602348706285875,0.01983505701131083,0.8968265658549699,0.8825770982899734,0.014249467564996454,0.8699362120594344,0.8753001164474902,-0.005363904388055785,1.2529787732190658,1.3526302049296113,7.953162004055978,0.17490588128566742,0.1900942176580429,8.683719644377726
learned · rbf→pinnmamba · joint baseline,2011,late,0.0,42,300049,0.0,0.0,0.9191490260990725,0.9191490260990725,0.0,0.9540560111377878,0.9540560111377878,0.0,0.8969995435283074,0.8969995435283074,0.0,0.5657763032318547,0.5657763032318547,0.0,0.4250407814979553,0.4250407814979553,0.0
